target_date,forecast_id,plot_label,plot_group,realized_value_rv,forecast_value_rv,har_forecast_rv,model_error,har_error,model_abs_error,har_abs_error,model_sq_error,har_sq_error,abs_error_gain_vs_har,sq_error_gain_vs_har,cumulative_abs_error_gain_vs_har,cumulative_sq_error_gain_vs_har,rolling12_model_mae,rolling12_har_mae,rolling12_mae_gain_vs_har
2011-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.1239968,0.09762751,0.11607562,0.02636929,0.00792117,0.02636929,0.00792117,0.00069534,6.274e-05,-0.01844812,-0.00063259,-0.01844812,-0.00063259,,,
2011-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08197577,0.1119395,0.12651617,-0.02996373,-0.0445404,0.02996373,0.0445404,0.00089782,0.00198385,0.01457667,0.00108602,-0.00387145,0.00045343,,,
2011-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.10443997,0.10012048,0.11306831,0.0043195,-0.00862834,0.0043195,0.00862834,1.866e-05,7.445e-05,0.00430885,5.579e-05,0.0004374,0.00050922,,,
2011-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.11731825,0.09804543,0.11566157,0.01927283,0.00165669,0.01927283,0.00165669,0.00037144,2.74e-06,-0.01761614,-0.0003687,-0.01717874,0.00014052,,,
2011-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.11132267,0.10352475,0.11708849,0.00779792,-0.00576582,0.00779792,0.00576582,6.081e-05,3.324e-05,-0.00203209,-2.756e-05,-0.01921083,0.00011296,,,
2011-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.30047559,0.18202712,0.11397057,0.11844846,0.18650502,0.11844846,0.18650502,0.01403004,0.03478412,0.06805656,0.02075408,0.04884572,0.02086704,,,
2011-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.23741865,0.19661254,0.18733709,0.04080612,0.05008156,0.04080612,0.05008156,0.00166514,0.00250816,0.00927545,0.00084302,0.05812117,0.02171007,,,
2011-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.21104059,0.31769114,0.15661848,-0.10665055,0.05442212,0.10665055,0.05442212,0.01137434,0.00296177,-0.05222843,-0.00841257,0.00589274,0.01329749,,,
2011-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.18299764,0.17780373,0.14490642,0.00519391,0.03809122,0.00519391,0.03809122,2.698e-05,0.00145094,0.03289731,0.00142396,0.03879005,0.01472146,,,
2011-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.12641057,0.15272013,0.1422497,-0.02630957,-0.01583913,0.02630957,0.01583913,0.00069219,0.00025088,-0.01047044,-0.00044132,0.02831962,0.01428014,,,
2012-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09173477,0.17916557,0.12693949,-0.0874308,-0.03520472,0.0874308,0.03520472,0.00764414,0.00123937,-0.05222608,-0.00640477,-0.02390647,0.00787537,,,
2012-02-29,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08055043,0.11783668,0.1137494,-0.03728625,-0.03319897,0.03728625,0.03319897,0.00139026,0.00110217,-0.00408727,-0.00028809,-0.02799374,0.00758728,0.04248741,0.0401546,-0.00233281
2012-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.07616645,0.1048235,0.10772076,-0.02865704,-0.03155431,0.02865704,0.03155431,0.00082123,0.00099567,0.00289726,0.00017445,-0.02509648,0.00776173,0.04267805,0.04212402,-0.00055403
2012-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09057891,0.093174,0.10505353,-0.00259509,-0.01447463,0.00259509,0.01447463,6.73e-06,0.00020951,0.01187954,0.00020278,-0.01321694,0.00796451,0.04039734,0.03961854,-0.00077879
2012-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.12253117,0.10215582,0.10943598,0.02037535,0.0130952,0.02037535,0.0130952,0.00041515,0.00017148,-0.00728016,-0.00024367,-0.0204971,0.00772084,0.04173532,0.03999078,-0.00174454
2012-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.11937706,0.12472822,0.12178747,-0.00535116,-0.00241041,0.00535116,0.00241041,2.863e-05,5.81e-06,-0.00294075,-2.282e-05,-0.02343785,0.00769801,0.04057518,0.04005359,-0.00052159
2012-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.1008825,0.08852241,0.12079751,0.01236009,-0.01991501,0.01236009,0.01991501,0.00015277,0.00039661,0.00755492,0.00024384,-0.01588293,0.00794185,0.04095537,0.04123269,0.00027733
2012-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08005638,0.11274455,0.11337364,-0.03268816,-0.03331726,0.03268816,0.03331726,0.00106852,0.00111004,0.0006291,4.152e-05,-0.01525383,0.00798337,0.03380867,0.02846704,-0.00534163
2012-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.07940683,0.11181889,0.1036908,-0.03241206,-0.02428397,0.03241206,0.02428397,0.00105054,0.00058971,-0.00812809,-0.00046083,-0.02338192,0.00752254,0.03310917,0.02631724,-0.00679192
2012-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09399635,0.10134231,0.09961429,-0.00734597,-0.00561794,0.00734597,0.00561794,5.396e-05,3.156e-05,-0.00172803,-2.24e-05,-0.02510995,0.00750014,0.02483379,0.02225023,-0.00258356
2012-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.11058386,0.10425752,0.10326854,0.00632634,0.00731532,0.00632634,0.00731532,4.002e-05,5.351e-05,0.00098898,1.349e-05,-0.02412097,0.00751363,0.02492816,0.01968557,-0.00524258
2012-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.0992343,0.1063214,0.10880533,-0.0070871,-0.00957103,0.0070871,0.00957103,5.023e-05,9.16e-05,0.00248394,4.138e-05,-0.02163703,0.00755501,0.02332628,0.01916323,-0.00416305
2013-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.06679532,0.10910973,0.105212,-0.04231441,-0.03841668,0.04231441,0.03841668,0.00179051,0.00147584,-0.00389773,-0.00031467,-0.02553476,0.00724034,0.01956658,0.01943089,-0.00013569
2013-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.07807531,0.09649727,0.09381858,-0.01842197,-0.01574327,0.01842197,0.01574327,0.00033937,0.00024785,-0.00267869,-9.152e-05,-0.02821345,0.00714882,0.01799456,0.01797625,-1.831e-05
2013-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.07750691,0.09745094,0.09632791,-0.01994403,-0.018821,0.01994403,0.018821,0.00039776,0.00035423,-0.00112303,-4.353e-05,-0.02933648,0.00710529,0.01726848,0.01691514,-0.00035333
2013-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09235894,0.08735302,0.09548052,0.00500592,-0.00312158,0.00500592,0.00312158,2.506e-05,9.74e-06,-0.00188434,-1.531e-05,-0.03122082,0.00708997,0.01746938,0.01596906,-0.00150032
2013-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08770623,0.09327779,0.10060121,-0.00557156,-0.01289498,0.00557156,0.01289498,3.104e-05,0.00016628,0.00732341,0.00013524,-0.02389741,0.00722521,0.01623573,0.01595237,-0.00028336
2013-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.12836694,0.10294998,0.09896535,0.02541696,0.02940158,0.02541696,0.02940158,0.00064602,0.00086445,0.00398463,0.00021843,-0.01991278,0.00744364,0.01790788,0.01820164,0.00029376
2013-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.07678995,0.11508519,0.11422798,-0.03829524,-0.03743803,0.03829524,0.03743803,0.00146653,0.00140161,-0.00085722,-6.492e-05,-0.02077,0.00737872,0.02006914,0.01966189,-0.00040726
2013-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.07837318,0.08912551,0.09643315,-0.01075232,-0.01805997,0.01075232,0.01805997,0.00011561,0.00032616,0.00730765,0.00021055,-0.01346235,0.00758927,0.01824116,0.01839045,0.00014929
2013-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.07842193,0.10668901,0.09639643,-0.02826708,-0.01797449,0.02826708,0.01797449,0.00079903,0.00032308,-0.01029258,-0.00047595,-0.02375494,0.00711333,0.01789574,0.01786466,-3.108e-05
2013-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08610878,0.10035719,0.09514152,-0.01424841,-0.00903273,0.01424841,0.00903273,0.00020302,8.159e-05,-0.00521567,-0.00012143,-0.02897061,0.0069919,0.01847094,0.01814922,-0.00032172
2013-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.06981601,0.08575072,0.09755242,-0.0159347,-0.02773641,0.0159347,0.02773641,0.00025391,0.00076931,0.0118017,0.00051539,-0.0171689,0.00750729,0.01927164,0.01985098,0.00057934
2013-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.07121165,0.08567732,0.09196516,-0.01446566,-0.02075351,0.01446566,0.02075351,0.00020926,0.00043071,0.00628785,0.00022145,-0.01088106,0.00772875,0.01988652,0.02078285,0.00089633
2014-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.0885142,0.08237122,0.09186938,0.00614298,-0.00335518,0.00614298,0.00335518,3.774e-05,1.126e-05,-0.00278779,-2.648e-05,-0.01366885,0.00770227,0.01687224,0.01786106,0.00098883
2014-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09024819,0.10646799,0.09720438,-0.01621979,-0.00695618,0.01621979,0.00695618,0.00026308,4.839e-05,-0.00926361,-0.00021469,-0.02293246,0.00748757,0.01668872,0.0171288,0.00044008
2014-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09283748,0.09316596,0.09823287,-0.00032849,-0.0053954,0.00032849,0.0053954,1.1e-07,2.911e-05,0.00506691,2.9e-05,-0.01786556,0.00751658,0.01505409,0.01601,0.00095591
2014-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.0959287,0.09391975,0.09944134,0.00200895,-0.00351264,0.00200895,0.00351264,4.04e-06,1.234e-05,0.00150369,8.3e-06,-0.01636186,0.00752488,0.01480435,0.01604259,0.00123825
2014-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.07303027,0.09883126,0.10058053,-0.02580099,-0.02755026,0.02580099,0.02755026,0.00066569,0.00075902,0.00174927,9.333e-05,-0.01461259,0.0076182,0.01649013,0.01726387,0.00077373
2014-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.05653613,0.08488765,0.09262975,-0.02835152,-0.03609362,0.02835152,0.03609362,0.00080381,0.00130275,0.00774211,0.00049894,-0.00687048,0.00811715,0.01673468,0.01782154,0.00108686
2014-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.0660717,0.08273144,0.08642521,-0.01665974,-0.02035351,0.01665974,0.02035351,0.00027755,0.00041427,0.00369377,0.00013672,-0.00317672,0.00825386,0.01493172,0.01639783,0.00146611
2014-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.0752277,0.09830165,0.08808877,-0.02307395,-0.01286107,0.02307395,0.01286107,0.00053241,0.00016541,-0.01021288,-0.000367,-0.0133896,0.00788686,0.01595852,0.01596458,6.06e-06
2014-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.0762108,0.07988024,0.09063727,-0.00366944,-0.01442647,0.00366944,0.01442647,1.346e-05,0.00020812,0.01075703,0.00019466,-0.00263257,0.00808152,0.01390872,0.01566892,0.0017602
2014-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.14399204,0.09272499,0.09121305,0.05126705,0.05277899,0.05126705,0.05277899,0.00262831,0.00278562,0.00151194,0.00015731,-0.00112063,0.00823883,0.0169936,0.01931444,0.00232083
2014-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.06427653,0.09911482,0.1166976,-0.0348383,-0.05242108,0.0348383,0.05242108,0.00121371,0.00274797,0.01758278,0.00153426,0.01646215,0.0097731,0.0185689,0.02137149,0.00280259
2014-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.10043239,0.08139748,0.08989329,0.01903491,0.0105391,0.01903491,0.0105391,0.00036233,0.00011107,-0.00849581,-0.00025126,0.00796634,0.00952184,0.01894967,0.02052029,0.00157062
2015-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.13813587,0.11034416,0.10182245,0.02779171,0.03631343,0.02779171,0.03631343,0.00077238,0.00131866,0.00852171,0.00054629,0.01648805,0.01006813,0.02075374,0.02326681,0.00251308
2015-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09213617,0.13877436,0.11523843,-0.04663818,-0.02310226,0.04663818,0.02310226,0.00217512,0.00053371,-0.02353593,-0.00164141,-0.00704788,0.00842672,0.0232886,0.02461232,0.00132372
2015-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08527221,0.09126291,0.1007801,-0.0059907,-0.0155079,0.0059907,0.0155079,3.589e-05,0.00024049,0.0095172,0.00020461,0.00246932,0.00863133,0.02376045,0.02545503,0.00169457
2015-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08426138,0.10361308,0.09809242,-0.0193517,-0.01383104,0.0193517,0.01383104,0.00037449,0.0001913,-0.00552066,-0.00018319,-0.00305134,0.00844814,0.02520568,0.02631489,0.00110921
2015-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.0753713,0.09784375,0.09617712,-0.02247245,-0.02080582,0.02247245,0.02080582,0.00050501,0.00043288,-0.00166663,-7.213e-05,-0.00471797,0.00837601,0.0249283,0.02575286,0.00082455
2015-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08191996,0.08499542,0.09304976,-0.00307547,-0.01112981,0.00307547,0.01112981,9.46e-06,0.00012387,0.00805434,0.00011441,0.00333637,0.00849042,0.02282197,0.02367254,0.00085057
2015-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08281331,0.10870563,0.09519662,-0.02589232,-0.01238331,0.02589232,0.01238331,0.00067041,0.00015335,-0.01350901,-0.00051707,-0.01017264,0.00797336,0.02359135,0.02300835,-0.00058299
2015-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.18124678,0.08003823,0.09560516,0.10120855,0.08564162,0.10120855,0.08564162,0.01024317,0.00733449,-0.01556693,-0.00290868,-0.02573957,0.00506467,0.03010257,0.0290734,-0.00102916
2015-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.15257606,0.19193357,0.13513135,-0.03935751,0.01744471,0.03935751,0.01744471,0.00154901,0.00030432,-0.0219128,-0.0012447,-0.04765237,0.00381998,0.03307657,0.02932492,-0.00375165
2015-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.1095216,0.13418251,0.12697753,-0.02466091,-0.01745594,0.02466091,0.01745594,0.00060816,0.00030471,-0.00720497,-0.00030345,-0.05485734,0.00351653,0.03085939,0.02638133,-0.00447806
2015-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09094525,0.11276058,0.11088782,-0.02181533,-0.01994257,0.02181533,0.01994257,0.00047591,0.00039771,-0.00187276,-7.82e-05,-0.05673011,0.00343832,0.02977415,0.02367479,-0.00609936
2015-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.12220819,0.10155705,0.10290397,0.02065114,0.01930422,0.02065114,0.01930422,0.00042647,0.00037265,-0.00134692,-5.382e-05,-0.05807703,0.00338451,0.02990883,0.02440522,-0.00550361
2016-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.19111779,0.11567514,0.11368516,0.07544264,0.07743262,0.07544264,0.07743262,0.00569159,0.00599581,0.00198998,0.00030422,-0.05608705,0.00368873,0.03387974,0.02783182,-0.00604792
2016-02-29,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.16301964,0.13389954,0.14513661,0.0291201,0.01788303,0.0291201,0.01788303,0.00084798,0.0003198,-0.01123707,-0.00052818,-0.06732412,0.00316055,0.0324199,0.02739688,-0.00502302
2016-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09480278,0.13755023,0.13582316,-0.04274745,-0.04102037,0.04274745,0.04102037,0.00182734,0.00168267,-0.00172707,-0.00014467,-0.06905119,0.00301587,0.03548296,0.02952292,-0.00596004
2016-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08229344,0.10927131,0.10862824,-0.02697787,-0.02633481,0.02697787,0.02633481,0.00072781,0.00069352,-0.00064307,-3.428e-05,-0.06969426,0.00298159,0.03611848,0.0305649,-0.00555358
2016-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08530203,0.10857038,0.10215381,-0.02326835,-0.01685178,0.02326835,0.01685178,0.00054142,0.00028398,-0.00641658,-0.00025743,-0.07611083,0.00272416,0.0361848,0.0302354,-0.0059494
2016-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09397396,0.09493152,0.10191531,-0.00095756,-0.00794135,0.00095756,0.00794135,9.2e-07,6.307e-05,0.00698379,6.215e-05,-0.06912704,0.00278631,0.03600831,0.02996969,-0.00603862
2016-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.06662709,0.09871699,0.10466726,-0.0320899,-0.03804017,0.0320899,0.03804017,0.00102976,0.00144705,0.00595027,0.00041729,-0.06317677,0.0032036,0.03652478,0.03210777,-0.00441701
2016-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.05875578,0.08502915,0.09501239,-0.02627336,-0.03625661,0.02627336,0.03625661,0.00069029,0.00131454,0.00998325,0.00062425,-0.05319353,0.00382785,0.03028018,0.02799235,-0.00228783
2016-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08956114,0.08421266,0.09092766,0.00534848,-0.00136651,0.00534848,0.00136651,2.861e-05,1.87e-06,-0.00398197,-2.674e-05,-0.0571755,0.00380111,0.02744609,0.0266525,-0.00079359
2016-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.07645832,0.10116972,0.10017519,-0.02471141,-0.02371688,0.02471141,0.02371688,0.00061065,0.00056249,-0.00099453,-4.816e-05,-0.05817002,0.00375295,0.0274503,0.02717424,-0.00027606
2016-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08613464,0.10610652,0.09596475,-0.01997188,-0.00983012,0.01997188,0.00983012,0.00039888,9.663e-05,-0.01014176,-0.00030224,-0.06831179,0.0034507,0.02729668,0.02633154,-0.00096514
2016-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.06241094,0.08590924,0.09959472,-0.02349829,-0.03718377,0.02349829,0.03718377,0.00055217,0.00138263,0.01368548,0.00083046,-0.0546263,0.00428117,0.02753394,0.0278215,0.00028756
2017-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.06212703,0.08847462,0.09131225,-0.02634758,-0.02918521,0.02634758,0.02918521,0.0006942,0.00085178,0.00283763,0.00015758,-0.05178867,0.00443875,0.02344269,0.02380088,0.0003582
2017-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.05181816,0.08038735,0.08981388,-0.02856919,-0.03799572,0.02856919,0.03799572,0.0008162,0.00144367,0.00942653,0.00062748,-0.04236214,0.00506622,0.02339678,0.02547694,0.00208016
2017-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.06543911,0.07291081,0.08508029,-0.0074717,-0.01964118,0.0074717,0.01964118,5.583e-05,0.00038578,0.01216948,0.00032995,-0.03019266,0.00539617,0.02045713,0.02369534,0.00323821
2017-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.06821277,0.0757584,0.08807873,-0.00754563,-0.01986596,0.00754563,0.01986596,5.694e-05,0.00039466,0.01232033,0.00033772,-0.01787233,0.00573389,0.01883778,0.02315627,0.00431849
2017-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.05167712,0.07015824,0.08906903,-0.01848112,-0.03739191,0.01848112,0.03739191,0.00034155,0.00139815,0.01891079,0.0010566,0.00103846,0.0067905,0.01843884,0.02486795,0.00642911
2017-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.06000712,0.06787787,0.08363599,-0.00787076,-0.02362887,0.00787076,0.02362887,6.195e-05,0.00055832,0.01575811,0.00049637,0.01679657,0.00728687,0.01901494,0.02617524,0.0071603
2017-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.04869214,0.07135194,0.08495022,-0.0226598,-0.03625807,0.0226598,0.03625807,0.00051347,0.00131465,0.01359827,0.00080118,0.03039484,0.00808805,0.0182291,0.02602673,0.00779763
2017-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.05895137,0.06412992,0.08032493,-0.00517854,-0.02137356,0.00517854,0.02137356,2.682e-05,0.00045683,0.01619501,0.00043001,0.04658985,0.00851806,0.0164712,0.02478648,0.00831528
2017-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.04531107,0.06754326,0.08183425,-0.02223219,-0.03652319,0.02223219,0.03652319,0.00049427,0.00133394,0.014291,0.00083967,0.06088085,0.00935774,0.01787817,0.0277162,0.00983803
2017-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.03786706,0.05703597,0.07706881,-0.0191689,-0.03920175,0.0191689,0.03920175,0.00036745,0.00153678,0.02003285,0.00116933,0.0809137,0.01052707,0.0174163,0.02900661,0.01159031
2017-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.04900293,0.0521704,0.07370597,-0.00316747,-0.02470304,0.00316747,0.02470304,1.003e-05,0.00061024,0.02153557,0.00060021,0.10244926,0.01112727,0.01601593,0.03024602,0.01423009
2017-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.06019932,0.06044677,0.07481554,-0.00024745,-0.01461623,0.00024745,0.01461623,6e-08,0.00021363,0.01436878,0.00021357,0.11681804,0.01134085,0.01407836,0.02836539,0.01428703
2018-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.06519769,0.06331016,0.07762023,0.00188753,-0.01242254,0.00188753,0.01242254,3.56e-06,0.00015432,0.01053502,0.00015076,0.12735306,0.0114916,0.01204002,0.0269685,0.01492848
2018-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.1387046,0.07972562,0.07819547,0.05897898,0.06050912,0.05897898,0.06050912,0.00347852,0.00366135,0.00153014,0.00018283,0.1288832,0.01167444,0.01457417,0.02884462,0.01427045
2018-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.13891564,0.08241375,0.10438966,0.05650189,0.03452598,0.05650189,0.03452598,0.00319246,0.00119204,-0.02197591,-0.00200042,0.10690729,0.00967402,0.01866002,0.03008502,0.011425
2018-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.1407784,0.11095367,0.10640081,0.02982473,0.03437759,0.02982473,0.03437759,0.00088951,0.00118182,0.00455286,0.0002923,0.11146015,0.00996632,0.02051661,0.03129432,0.01077771
2018-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09507116,0.11379777,0.10993222,-0.01872661,-0.01486106,0.01872661,0.01486106,0.00035069,0.00022085,-0.00386555,-0.00012983,0.1075946,0.00983649,0.02053707,0.02941675,0.00887968
2018-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08039533,0.09796346,0.09331526,-0.01756813,-0.01291992,0.01756813,0.01291992,0.00030864,0.00016692,-0.0046482,-0.00014171,0.1029464,0.00969477,0.02134518,0.02852434,0.00717915
2018-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.0690613,0.09308752,0.08786672,-0.02402622,-0.01880541,0.02402622,0.01880541,0.00057726,0.00035364,-0.00522081,-0.00022362,0.09772559,0.00947116,0.02145905,0.02706995,0.0056109
2018-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.05968197,0.06859355,0.08387116,-0.00891158,-0.02418919,0.00891158,0.02418919,7.942e-05,0.00058512,0.01527761,0.0005057,0.1130032,0.00997686,0.02177014,0.02730459,0.00553445
2018-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.0654128,0.06631297,0.08064715,-0.00090017,-0.01523435,0.00090017,0.01523435,8.1e-07,0.00023209,0.01433418,0.00023128,0.12733738,0.01020813,0.01999247,0.02553052,0.00553804
2018-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.17260155,0.0729306,0.08166035,0.09967095,0.0909412,0.09967095,0.0909412,0.0099343,0.0082703,-0.00872975,-0.001664,0.11860763,0.00854414,0.02670098,0.02984214,0.00314116
2018-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.14550899,0.1238302,0.1199506,0.02167879,0.02555839,0.02167879,0.02555839,0.00046997,0.00065323,0.0038796,0.00018326,0.12248723,0.0087274,0.02824359,0.02991342,0.00166983
2018-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.23558433,0.12201413,0.11588897,0.1135702,0.11969536,0.1135702,0.11969536,0.01289819,0.01432698,0.00612516,0.00142879,0.12861239,0.01015619,0.03768715,0.03867001,0.00098286
2019-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.13805562,0.21017241,0.18961141,-0.07211679,-0.05155579,0.07211679,0.05155579,0.00520083,0.002658,-0.020561,-0.00254283,0.10805139,0.00761336,0.04353959,0.04193111,-0.00160847
2019-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.08205478,0.1060295,0.11797261,-0.02397473,-0.03591783,0.02397473,0.03591783,0.00057479,0.00129009,0.0119431,0.0007153,0.1199945,0.00832866,0.04062256,0.03988184,-0.00074073
2019-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.09470707,0.08757473,0.0875381,0.00713234,0.00716898,0.00713234,0.00716898,5.087e-05,5.139e-05,3.663e-05,5.2e-07,0.12003113,0.00832918,0.03650844,0.03760209,0.00109365
2019-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.05727866,0.09152164,0.09525854,-0.03424298,-0.03797988,0.03424298,0.03797988,0.00117258,0.00144247,0.0037369,0.00026989,0.12376803,0.00859907,0.03687662,0.03790228,0.00102566
2019-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,0.11646584,0.07053601,0.07847861,0.04592982,0.03798723,0.04592982,0.03798723,0.00210955,0.00144303,-0.00794259,-0.00066652,0.11582544,0.00793255,0.03914356,0.03982946,0.0006859
